Year,Geography,Source,GeoCode,Value
2012,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2013,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2014,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2015,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2016,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2017,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2018,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2019,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2020,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2021,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
1990,data.Canada,data.Oil and Gas,,100.0
1991,data.Canada,data.Oil and Gas,,100.0
1992,data.Canada,data.Oil and Gas,,109.0
1993,data.Canada,data.Oil and Gas,,115.0
1994,data.Canada,data.Oil and Gas,,119.0
1995,data.Canada,data.Oil and Gas,,125.0
1996,data.Canada,data.Oil and Gas,,133.0
1997,data.Canada,data.Oil and Gas,,135.0
1998,data.Canada,data.Oil and Gas,,139.0
1999,data.Canada,data.Oil and Gas,,148.0
2000,data.Canada,data.Oil and Gas,,153.0
2001,data.Canada,data.Oil and Gas,,155.0
2002,data.Canada,data.Oil and Gas,,159.0
2003,data.Canada,data.Oil and Gas,,163.0
2004,data.Canada,data.Oil and Gas,,165.0
2005,data.Canada,data.Oil and Gas,,168.0
2006,data.Canada,data.Oil and Gas,,175.0
2007,data.Canada,data.Oil and Gas,,180.0
2008,data.Canada,data.Oil and Gas,,177.0
2009,data.Canada,data.Oil and Gas,,174.0
2010,data.Canada,data.Oil and Gas,,179.0
2011,data.Canada,data.Oil and Gas,,185.0
2012,data.Canada,data.Oil and Gas,,192.0
2013,data.Canada,data.Oil and Gas,,197.0
2014,data.Canada,data.Oil and Gas,,202.0
2015,data.Canada,data.Oil and Gas,,203.0
2016,data.Canada,data.Oil and Gas,,191.0
2017,data.Canada,data.Oil and Gas,,194.0
2018,data.Canada,data.Oil and Gas,,202.0
2019,data.Canada,data.Oil and Gas,,201.0
2020,data.Canada,data.Oil and Gas,,183.0
2021,data.Canada,data.Oil and Gas,,189.0
1990,data.Newfoundland and Labrador,data.Oil and Gas,10,1.1
1991,data.Newfoundland and Labrador,data.Oil and Gas,10,1.0
1992,data.Newfoundland and Labrador,data.Oil and Gas,10,0.9
1993,data.Newfoundland and Labrador,data.Oil and Gas,10,1.1
1994,data.Newfoundland and Labrador,data.Oil and Gas,10,0.5
1995,data.Newfoundland and Labrador,data.Oil and Gas,10,1.0
1996,data.Newfoundland and Labrador,data.Oil and Gas,10,1.1
1997,data.Newfoundland and Labrador,data.Oil and Gas,10,1.3
1998,data.Newfoundland and Labrador,data.Oil and Gas,10,3.4
1999,data.Newfoundland and Labrador,data.Oil and Gas,10,2.7
2000,data.Newfoundland and Labrador,data.Oil and Gas,10,1.8
2001,data.Newfoundland and Labrador,data.Oil and Gas,10,1.7
2002,data.Newfoundland and Labrador,data.Oil and Gas,10,3.4
2003,data.Newfoundland and Labrador,data.Oil and Gas,10,2.8
2004,data.Newfoundland and Labrador,data.Oil and Gas,10,2.6
2005,data.Newfoundland and Labrador,data.Oil and Gas,10,2.5
2006,data.Newfoundland and Labrador,data.Oil and Gas,10,2.8
2007,data.Newfoundland and Labrador,data.Oil and Gas,10,3.0
2008,data.Newfoundland and Labrador,data.Oil and Gas,10,2.5
2009,data.Newfoundland and Labrador,data.Oil and Gas,10,2.6
2010,data.Newfoundland and Labrador,data.Oil and Gas,10,2.5
2011,data.Newfoundland and Labrador,data.Oil and Gas,10,2.2
2012,data.Newfoundland and Labrador,data.Oil and Gas,10,2.1
2013,data.Newfoundland and Labrador,data.Oil and Gas,10,2.3
2014,data.Newfoundland and Labrador,data.Oil and Gas,10,2.4
2015,data.Newfoundland and Labrador,data.Oil and Gas,10,2.3
2016,data.Newfoundland and Labrador,data.Oil and Gas,10,2.6
2017,data.Newfoundland and Labrador,data.Oil and Gas,10,2.5
2018,data.Newfoundland and Labrador,data.Oil and Gas,10,2.7
2019,data.Newfoundland and Labrador,data.Oil and Gas,10,2.8
2020,data.Newfoundland and Labrador,data.Oil and Gas,10,1.7
2021,data.Newfoundland and Labrador,data.Oil and Gas,10,1.4
1990,data.Prince Edward Island,data.Oil and Gas,11,0.0
1991,data.Prince Edward Island,data.Oil and Gas,11,0.0
1992,data.Prince Edward Island,data.Oil and Gas,11,0.0
1993,data.Prince Edward Island,data.Oil and Gas,11,0.0
1994,data.Prince Edward Island,data.Oil and Gas,11,0.0
1995,data.Prince Edward Island,data.Oil and Gas,11,0.0
1996,data.Prince Edward Island,data.Oil and Gas,11,0.0
1997,data.Prince Edward Island,data.Oil and Gas,11,0.0
1998,data.Prince Edward Island,data.Oil and Gas,11,0.0
1999,data.Prince Edward Island,data.Oil and Gas,11,0.0
2000,data.Prince Edward Island,data.Oil and Gas,11,0.0
2001,data.Prince Edward Island,data.Oil and Gas,11,0.0
2002,data.Prince Edward Island,data.Oil and Gas,11,0.0
2003,data.Prince Edward Island,data.Oil and Gas,11,0.0
2004,data.Prince Edward Island,data.Oil and Gas,11,0.0
2005,data.Prince Edward Island,data.Oil and Gas,11,0.0
2006,data.Prince Edward Island,data.Oil and Gas,11,0.0
2007,data.Prince Edward Island,data.Oil and Gas,11,0.0
2008,data.Prince Edward Island,data.Oil and Gas,11,0.0
2009,data.Prince Edward Island,data.Oil and Gas,11,0.0
2010,data.Prince Edward Island,data.Oil and Gas,11,0.0
2011,data.Prince Edward Island,data.Oil and Gas,11,0.0
2012,data.Prince Edward Island,data.Oil and Gas,11,0.0
2013,data.Prince Edward Island,data.Oil and Gas,11,0.0
2014,data.Prince Edward Island,data.Oil and Gas,11,0.0
2015,data.Prince Edward Island,data.Oil and Gas,11,0.0
2016,data.Prince Edward Island,data.Oil and Gas,11,0.0
2017,data.Prince Edward Island,data.Oil and Gas,11,0.0
2018,data.Prince Edward Island,data.Oil and Gas,11,0.0
2019,data.Prince Edward Island,data.Oil and Gas,11,0.0
2020,data.Prince Edward Island,data.Oil and Gas,11,0.0
2021,data.Prince Edward Island,data.Oil and Gas,11,0.0
1990,data.Nova Scotia,data.Oil and Gas,12,0.7
1991,data.Nova Scotia,data.Oil and Gas,12,0.8
1992,data.Nova Scotia,data.Oil and Gas,12,0.8
1993,data.Nova Scotia,data.Oil and Gas,12,0.9
1994,data.Nova Scotia,data.Oil and Gas,12,0.6
1995,data.Nova Scotia,data.Oil and Gas,12,0.7
1996,data.Nova Scotia,data.Oil and Gas,12,0.7
1997,data.Nova Scotia,data.Oil and Gas,12,0.6
1998,data.Nova Scotia,data.Oil and Gas,12,0.6
1999,data.Nova Scotia,data.Oil and Gas,12,0.6
2000,data.Nova Scotia,data.Oil and Gas,12,1.1
2001,data.Nova Scotia,data.Oil and Gas,12,1.0
2002,data.Nova Scotia,data.Oil and Gas,12,1.3
2003,data.Nova Scotia,data.Oil and Gas,12,1.6
2004,data.Nova Scotia,data.Oil and Gas,12,1.3
2005,data.Nova Scotia,data.Oil and Gas,12,1.6
2006,data.Nova Scotia,data.Oil and Gas,12,1.4
2007,data.Nova Scotia,data.Oil and Gas,12,1.3
2008,data.Nova Scotia,data.Oil and Gas,12,1.4
2009,data.Nova Scotia,data.Oil and Gas,12,1.5
2010,data.Nova Scotia,data.Oil and Gas,12,1.4
2011,data.Nova Scotia,data.Oil and Gas,12,1.5
2012,data.Nova Scotia,data.Oil and Gas,12,1.5
2013,data.Nova Scotia,data.Oil and Gas,12,1.3
2014,data.Nova Scotia,data.Oil and Gas,12,0.8
2015,data.Nova Scotia,data.Oil and Gas,12,0.6
2016,data.Nova Scotia,data.Oil and Gas,12,0.5
2017,data.Nova Scotia,data.Oil and Gas,12,0.3
2018,data.Nova Scotia,data.Oil and Gas,12,0.2
2019,data.Nova Scotia,data.Oil and Gas,12,0.0
2020,data.Nova Scotia,data.Oil and Gas,12,0.0
2021,data.Nova Scotia,data.Oil and Gas,12,0.0
1990,data.New Brunswick,data.Oil and Gas,13,1.2
1991,data.New Brunswick,data.Oil and Gas,13,1.2
1992,data.New Brunswick,data.Oil and Gas,13,1.3
1993,data.New Brunswick,data.Oil and Gas,13,1.5
1994,data.New Brunswick,data.Oil and Gas,13,1.5
1995,data.New Brunswick,data.Oil and Gas,13,1.3
1996,data.New Brunswick,data.Oil and Gas,13,1.5
1997,data.New Brunswick,data.Oil and Gas,13,1.5
1998,data.New Brunswick,data.Oil and Gas,13,1.3
1999,data.New Brunswick,data.Oil and Gas,13,1.4
2000,data.New Brunswick,data.Oil and Gas,13,1.8
2001,data.New Brunswick,data.Oil and Gas,13,2.4
2002,data.New Brunswick,data.Oil and Gas,13,2.7
2003,data.New Brunswick,data.Oil and Gas,13,2.5
2004,data.New Brunswick,data.Oil and Gas,13,2.7
2005,data.New Brunswick,data.Oil and Gas,13,2.7
2006,data.New Brunswick,data.Oil and Gas,13,3.0
2007,data.New Brunswick,data.Oil and Gas,13,3.0
2008,data.New Brunswick,data.Oil and Gas,13,3.0
2009,data.New Brunswick,data.Oil and Gas,13,3.4
2010,data.New Brunswick,data.Oil and Gas,13,4.2
2011,data.New Brunswick,data.Oil and Gas,13,3.6
2012,data.New Brunswick,data.Oil and Gas,13,3.4
2013,data.New Brunswick,data.Oil and Gas,13,3.4
2014,data.New Brunswick,data.Oil and Gas,13,3.0
2015,data.New Brunswick,data.Oil and Gas,13,2.8
2016,data.New Brunswick,data.Oil and Gas,13,3.1
2017,data.New Brunswick,data.Oil and Gas,13,3.2
2018,data.New Brunswick,data.Oil and Gas,13,2.8
2019,data.New Brunswick,data.Oil and Gas,13,3.2
2020,data.New Brunswick,data.Oil and Gas,13,3.1
2021,data.New Brunswick,data.Oil and Gas,13,3.1
1990,data.Quebec,data.Oil and Gas,24,3.9
1991,data.Quebec,data.Oil and Gas,24,3.4
1992,data.Quebec,data.Oil and Gas,24,3.4
1993,data.Quebec,data.Oil and Gas,24,3.6
1994,data.Quebec,data.Oil and Gas,24,4.0
1995,data.Quebec,data.Oil and Gas,24,3.8
1996,data.Quebec,data.Oil and Gas,24,4.0
1997,data.Quebec,data.Oil and Gas,24,3.7
1998,data.Quebec,data.Oil and Gas,24,3.8
1999,data.Quebec,data.Oil and Gas,24,3.7
2000,data.Quebec,data.Oil and Gas,24,3.9
2001,data.Quebec,data.Oil and Gas,24,3.8
2002,data.Quebec,data.Oil and Gas,24,3.8
2003,data.Quebec,data.Oil and Gas,24,3.9
2004,data.Quebec,data.Oil and Gas,24,4.4
2005,data.Quebec,data.Oil and Gas,24,4.4
2006,data.Quebec,data.Oil and Gas,24,4.4
2007,data.Quebec,data.Oil and Gas,24,4.5
2008,data.Quebec,data.Oil and Gas,24,4.2
2009,data.Quebec,data.Oil and Gas,24,4.1
2010,data.Quebec,data.Oil and Gas,24,3.1
2011,data.Quebec,data.Oil and Gas,24,2.7
2012,data.Quebec,data.Oil and Gas,24,2.6
2013,data.Quebec,data.Oil and Gas,24,2.5
2014,data.Quebec,data.Oil and Gas,24,2.5
2015,data.Quebec,data.Oil and Gas,24,2.6
2016,data.Quebec,data.Oil and Gas,24,2.2
2017,data.Quebec,data.Oil and Gas,24,1.9
2018,data.Quebec,data.Oil and Gas,24,2.4
2019,data.Quebec,data.Oil and Gas,24,2.3
2020,data.Quebec,data.Oil and Gas,24,2.3
2021,data.Quebec,data.Oil and Gas,24,2.3
1990,data.Ontario,data.Oil and Gas,35,10.3
1991,data.Ontario,data.Oil and Gas,35,9.6
1992,data.Ontario,data.Oil and Gas,35,11.1
1993,data.Ontario,data.Oil and Gas,35,11.5
1994,data.Ontario,data.Oil and Gas,35,11.1
1995,data.Ontario,data.Oil and Gas,35,11.6
1996,data.Ontario,data.Oil and Gas,35,13.1
1997,data.Ontario,data.Oil and Gas,35,12.9
1998,data.Ontario,data.Oil and Gas,35,13.2
1999,data.Ontario,data.Oil and Gas,35,13.0
2000,data.Ontario,data.Oil and Gas,35,12.3
2001,data.Ontario,data.Oil and Gas,35,10.9
2002,data.Ontario,data.Oil and Gas,35,11.9
2003,data.Ontario,data.Oil and Gas,35,11.3
2004,data.Ontario,data.Oil and Gas,35,11.9
2005,data.Ontario,data.Oil and Gas,35,11.7
2006,data.Ontario,data.Oil and Gas,35,11.4
2007,data.Ontario,data.Oil and Gas,35,11.2
2008,data.Ontario,data.Oil and Gas,35,10.4
2009,data.Ontario,data.Oil and Gas,35,9.4
2010,data.Ontario,data.Oil and Gas,35,9.3
2011,data.Ontario,data.Oil and Gas,35,9.0
2012,data.Ontario,data.Oil and Gas,35,9.3
2013,data.Ontario,data.Oil and Gas,35,9.6
2014,data.Ontario,data.Oil and Gas,35,10.1
2015,data.Ontario,data.Oil and Gas,35,9.6
2016,data.Ontario,data.Oil and Gas,35,9.2
2017,data.Ontario,data.Oil and Gas,35,7.4
2018,data.Ontario,data.Oil and Gas,35,7.6
2019,data.Ontario,data.Oil and Gas,35,8.1
2020,data.Ontario,data.Oil and Gas,35,7.1
2021,data.Ontario,data.Oil and Gas,35,7.7
1990,data.Manitoba,data.Oil and Gas,46,1.4
1991,data.Manitoba,data.Oil and Gas,46,1.6
1992,data.Manitoba,data.Oil and Gas,46,1.8
1993,data.Manitoba,data.Oil and Gas,46,1.9
1994,data.Manitoba,data.Oil and Gas,46,1.9
1995,data.Manitoba,data.Oil and Gas,46,1.9
1996,data.Manitoba,data.Oil and Gas,46,2.0
1997,data.Manitoba,data.Oil and Gas,46,1.9
1998,data.Manitoba,data.Oil and Gas,46,1.7
1999,data.Manitoba,data.Oil and Gas,46,1.7
2000,data.Manitoba,data.Oil and Gas,46,1.4
2001,data.Manitoba,data.Oil and Gas,46,1.0
2002,data.Manitoba,data.Oil and Gas,46,1.0
2003,data.Manitoba,data.Oil and Gas,46,0.8
2004,data.Manitoba,data.Oil and Gas,46,0.7
2005,data.Manitoba,data.Oil and Gas,46,0.9
2006,data.Manitoba,data.Oil and Gas,46,0.9
2007,data.Manitoba,data.Oil and Gas,46,0.8
2008,data.Manitoba,data.Oil and Gas,46,0.7
2009,data.Manitoba,data.Oil and Gas,46,0.6
2010,data.Manitoba,data.Oil and Gas,46,0.5
2011,data.Manitoba,data.Oil and Gas,46,0.7
2012,data.Manitoba,data.Oil and Gas,46,0.7
2013,data.Manitoba,data.Oil and Gas,46,0.9
2014,data.Manitoba,data.Oil and Gas,46,1.0
2015,data.Manitoba,data.Oil and Gas,46,1.0
2016,data.Manitoba,data.Oil and Gas,46,0.9
2017,data.Manitoba,data.Oil and Gas,46,0.8
2018,data.Manitoba,data.Oil and Gas,46,1.0
2019,data.Manitoba,data.Oil and Gas,46,0.9
2020,data.Manitoba,data.Oil and Gas,46,0.8
2021,data.Manitoba,data.Oil and Gas,46,0.9
1990,data.Saskatchewan,data.Oil and Gas,47,11.1
1991,data.Saskatchewan,data.Oil and Gas,47,11.5
1992,data.Saskatchewan,data.Oil and Gas,47,14.3
1993,data.Saskatchewan,data.Oil and Gas,47,16.7
1994,data.Saskatchewan,data.Oil and Gas,47,17.7
1995,data.Saskatchewan,data.Oil and Gas,47,19.2
1996,data.Saskatchewan,data.Oil and Gas,47,20.1
1997,data.Saskatchewan,data.Oil and Gas,47,22.5
1998,data.Saskatchewan,data.Oil and Gas,47,22.7
1999,data.Saskatchewan,data.Oil and Gas,47,23.1
2000,data.Saskatchewan,data.Oil and Gas,47,25.5
2001,data.Saskatchewan,data.Oil and Gas,47,24.9
2002,data.Saskatchewan,data.Oil and Gas,47,25.2
2003,data.Saskatchewan,data.Oil and Gas,47,25.3
