Year,Géographie,Source,Value
1996,Terre-Neuve-et-Labrador,Bâtiments,0.917091346
1996,Terre-Neuve-et-Labrador,Déchets et autres,0.844112951
1996,Terre-Neuve-et-Labrador,Agriculture,0.118990788
1997,Terre-Neuve-et-Labrador,Inventaire provincial,9.311990894
1997,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,1.292091732
1997,Terre-Neuve-et-Labrador,Électricité,1.243315052
1997,Terre-Neuve-et-Labrador,Transports,2.924767989
1997,Terre-Neuve-et-Labrador,Industrie lourde,1.680880184
1997,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.193658536
1997,Terre-Neuve-et-Labrador,Bâtiments,1.000261451
1997,Terre-Neuve-et-Labrador,Déchets et autres,0.841648255
1997,Terre-Neuve-et-Labrador,Agriculture,0.135367695
1998,Terre-Neuve-et-Labrador,Inventaire provincial,10.64092717
1998,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,3.194522947
1998,Terre-Neuve-et-Labrador,Électricité,1.051138044
1998,Terre-Neuve-et-Labrador,Transports,3.00216726
1998,Terre-Neuve-et-Labrador,Industrie lourde,1.400903598
1998,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.159369531
1998,Terre-Neuve-et-Labrador,Bâtiments,0.850552428
1998,Terre-Neuve-et-Labrador,Déchets et autres,0.838644538
1998,Terre-Neuve-et-Labrador,Agriculture,0.14362882
1999,Terre-Neuve-et-Labrador,Inventaire provincial,9.686425031
1999,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.627372335
1999,Terre-Neuve-et-Labrador,Électricité,0.828781031
1999,Terre-Neuve-et-Labrador,Transports,3.127711342
1999,Terre-Neuve-et-Labrador,Industrie lourde,1.167147167
1999,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.143925529
1999,Terre-Neuve-et-Labrador,Bâtiments,0.826494118
1999,Terre-Neuve-et-Labrador,Déchets et autres,0.834471567
1999,Terre-Neuve-et-Labrador,Agriculture,0.130521941
2000,Terre-Neuve-et-Labrador,Inventaire provincial,9.241531194
2000,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,1.846541131
2000,Terre-Neuve-et-Labrador,Électricité,0.822639115
2000,Terre-Neuve-et-Labrador,Transports,3.2473322
2000,Terre-Neuve-et-Labrador,Industrie lourde,1.365229399
2000,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.144721971
2000,Terre-Neuve-et-Labrador,Bâtiments,0.862073102
2000,Terre-Neuve-et-Labrador,Déchets et autres,0.833467053
2000,Terre-Neuve-et-Labrador,Agriculture,0.119527223
2001,Terre-Neuve-et-Labrador,Inventaire provincial,9.959139356
2001,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,1.741872064
2001,Terre-Neuve-et-Labrador,Électricité,1.712051464
2001,Terre-Neuve-et-Labrador,Transports,3.305071972
2001,Terre-Neuve-et-Labrador,Industrie lourde,1.190877334
2001,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.167056758
2001,Terre-Neuve-et-Labrador,Bâtiments,0.933805853
2001,Terre-Neuve-et-Labrador,Déchets et autres,0.834764273
2001,Terre-Neuve-et-Labrador,Agriculture,0.073639637
2002,Terre-Neuve-et-Labrador,Inventaire provincial,11.99812632
2002,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,3.383020015
2002,Terre-Neuve-et-Labrador,Électricité,1.898404657
2002,Terre-Neuve-et-Labrador,Transports,3.425809112
2002,Terre-Neuve-et-Labrador,Industrie lourde,1.201950842
2002,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.161882829
2002,Terre-Neuve-et-Labrador,Bâtiments,1.015882985
2002,Terre-Neuve-et-Labrador,Déchets et autres,0.834691729
2002,Terre-Neuve-et-Labrador,Agriculture,0.076484149
2003,Terre-Neuve-et-Labrador,Inventaire provincial,11.82350858
2003,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.917165672
2003,Terre-Neuve-et-Labrador,Électricité,1.589398687
2003,Terre-Neuve-et-Labrador,Transports,3.665249699
2003,Terre-Neuve-et-Labrador,Industrie lourde,1.467891432
2003,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.166895336
2003,Terre-Neuve-et-Labrador,Bâtiments,1.088161176
2003,Terre-Neuve-et-Labrador,Déchets et autres,0.826800873
2003,Terre-Neuve-et-Labrador,Agriculture,0.101945708
2004,Terre-Neuve-et-Labrador,Inventaire provincial,11.11913256
2004,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.702857269
2004,Terre-Neuve-et-Labrador,Électricité,1.290092806
2004,Terre-Neuve-et-Labrador,Transports,3.489294272
2004,Terre-Neuve-et-Labrador,Industrie lourde,1.430772659
2004,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.184201089
2004,Terre-Neuve-et-Labrador,Bâtiments,1.117834755
2004,Terre-Neuve-et-Labrador,Déchets et autres,0.816530547
2004,Terre-Neuve-et-Labrador,Agriculture,0.087549161
2005,Terre-Neuve-et-Labrador,Inventaire provincial,10.52072679
2005,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.636346532
2005,Terre-Neuve-et-Labrador,Électricité,0.819745595
2005,Terre-Neuve-et-Labrador,Transports,3.621804165
2005,Terre-Neuve-et-Labrador,Industrie lourde,1.582492361
2005,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.16959331
2005,Terre-Neuve-et-Labrador,Bâtiments,0.801156687
2005,Terre-Neuve-et-Labrador,Déchets et autres,0.807056793
2005,Terre-Neuve-et-Labrador,Agriculture,0.08253135
2006,Terre-Neuve-et-Labrador,Inventaire provincial,10.12233819
2006,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.943883965
2006,Terre-Neuve-et-Labrador,Électricité,0.640465602
2006,Terre-Neuve-et-Labrador,Transports,3.481513224
2006,Terre-Neuve-et-Labrador,Industrie lourde,1.317340864
2006,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.153468909
2006,Terre-Neuve-et-Labrador,Bâtiments,0.6973573
2006,Terre-Neuve-et-Labrador,Déchets et autres,0.802288245
2006,Terre-Neuve-et-Labrador,Agriculture,0.086020085
2007,Terre-Neuve-et-Labrador,Inventaire provincial,11.09408263
2007,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,3.112556215
2007,Terre-Neuve-et-Labrador,Électricité,1.041207059
2007,Terre-Neuve-et-Labrador,Transports,3.754174451
2007,Terre-Neuve-et-Labrador,Industrie lourde,1.210431598
2007,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.18167639
2007,Terre-Neuve-et-Labrador,Bâtiments,0.908243343
2007,Terre-Neuve-et-Labrador,Déchets et autres,0.797951062
2007,Terre-Neuve-et-Labrador,Agriculture,0.087842511
2008,Terre-Neuve-et-Labrador,Inventaire provincial,10.61751472
2008,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.648364856
2008,Terre-Neuve-et-Labrador,Électricité,0.876721967
2008,Terre-Neuve-et-Labrador,Transports,3.880945616
2008,Terre-Neuve-et-Labrador,Industrie lourde,1.25281473
2008,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.165702452
2008,Terre-Neuve-et-Labrador,Bâtiments,0.909616428
2008,Terre-Neuve-et-Labrador,Déchets et autres,0.791671967
2008,Terre-Neuve-et-Labrador,Agriculture,0.091676709
2009,Terre-Neuve-et-Labrador,Inventaire provincial,10.07326322
2009,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.717742287
2009,Terre-Neuve-et-Labrador,Électricité,0.777807396
2009,Terre-Neuve-et-Labrador,Transports,3.671205906
2009,Terre-Neuve-et-Labrador,Industrie lourde,1.197894561
2009,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.154292588
2009,Terre-Neuve-et-Labrador,Bâtiments,0.755503294
2009,Terre-Neuve-et-Labrador,Déchets et autres,0.70708001
2009,Terre-Neuve-et-Labrador,Agriculture,0.091737182
2010,Terre-Neuve-et-Labrador,Inventaire provincial,9.996319012
2010,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.62514001
2010,Terre-Neuve-et-Labrador,Électricité,0.690960436
2010,Terre-Neuve-et-Labrador,Transports,3.703436767
2010,Terre-Neuve-et-Labrador,Industrie lourde,1.139361739
2010,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.227174172
2010,Terre-Neuve-et-Labrador,Bâtiments,0.806911819
2010,Terre-Neuve-et-Labrador,Déchets et autres,0.692772927
2010,Terre-Neuve-et-Labrador,Agriculture,0.110561142
2011,Terre-Neuve-et-Labrador,Inventaire provincial,10.29409501
2011,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.36039369
2011,Terre-Neuve-et-Labrador,Électricité,0.791244018
2011,Terre-Neuve-et-Labrador,Transports,4.053264888
2011,Terre-Neuve-et-Labrador,Industrie lourde,1.035619021
2011,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.31890461
2011,Terre-Neuve-et-Labrador,Bâtiments,0.915639163
2011,Terre-Neuve-et-Labrador,Déchets et autres,0.68627918
2011,Terre-Neuve-et-Labrador,Agriculture,0.13275044
2012,Terre-Neuve-et-Labrador,Inventaire provincial,9.83551601
2012,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.320710955
2012,Terre-Neuve-et-Labrador,Électricité,0.769604717
2012,Terre-Neuve-et-Labrador,Transports,4.059137399
2012,Terre-Neuve-et-Labrador,Industrie lourde,0.882352018
2012,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.236624307
2012,Terre-Neuve-et-Labrador,Bâtiments,0.715088658
2012,Terre-Neuve-et-Labrador,Déchets et autres,0.69745725
2012,Terre-Neuve-et-Labrador,Agriculture,0.154540706
2013,Terre-Neuve-et-Labrador,Inventaire provincial,9.951122859
2013,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.512196434
2013,Terre-Neuve-et-Labrador,Électricité,0.867985009
2013,Terre-Neuve-et-Labrador,Transports,3.762448919
2013,Terre-Neuve-et-Labrador,Industrie lourde,0.82436965
2013,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.19649758
2013,Terre-Neuve-et-Labrador,Bâtiments,0.979700046
2013,Terre-Neuve-et-Labrador,Déchets et autres,0.695937389
2013,Terre-Neuve-et-Labrador,Agriculture,0.111987833
2014,Terre-Neuve-et-Labrador,Inventaire provincial,10.94000745
2014,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.640677903
2014,Terre-Neuve-et-Labrador,Électricité,1.206883535
2014,Terre-Neuve-et-Labrador,Transports,4.099283596
2014,Terre-Neuve-et-Labrador,Industrie lourde,0.853671417
2014,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.21585568
2014,Terre-Neuve-et-Labrador,Bâtiments,1.114792076
2014,Terre-Neuve-et-Labrador,Déchets et autres,0.696643557
2014,Terre-Neuve-et-Labrador,Agriculture,0.112199683
2015,Terre-Neuve-et-Labrador,Inventaire provincial,11.02030221
2015,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.564627753
2015,Terre-Neuve-et-Labrador,Électricité,1.343026875
2015,Terre-Neuve-et-Labrador,Transports,4.213380568
2015,Terre-Neuve-et-Labrador,Industrie lourde,0.785854665
2015,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.302162963
2015,Terre-Neuve-et-Labrador,Bâtiments,1.014316702
2015,Terre-Neuve-et-Labrador,Déchets et autres,0.692913611
2015,Terre-Neuve-et-Labrador,Agriculture,0.104019073
2016,Terre-Neuve-et-Labrador,Inventaire provincial,11.22758386
2016,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.849409908
2016,Terre-Neuve-et-Labrador,Électricité,1.526892521
2016,Terre-Neuve-et-Labrador,Transports,4.211685427
2016,Terre-Neuve-et-Labrador,Industrie lourde,0.471978542
2016,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.317909412
2016,Terre-Neuve-et-Labrador,Bâtiments,1.039886475
2016,Terre-Neuve-et-Labrador,Déchets et autres,0.705785689
2016,Terre-Neuve-et-Labrador,Agriculture,0.104035882
2017,Terre-Neuve-et-Labrador,Inventaire provincial,11.14370807
2017,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.771583296
2017,Terre-Neuve-et-Labrador,Électricité,1.530967548
2017,Terre-Neuve-et-Labrador,Transports,4.126930387
2017,Terre-Neuve-et-Labrador,Industrie lourde,0.584349166
2017,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.263078273
2017,Terre-Neuve-et-Labrador,Bâtiments,1.061509267
2017,Terre-Neuve-et-Labrador,Déchets et autres,0.709963808
2017,Terre-Neuve-et-Labrador,Agriculture,0.095326322
2018,Terre-Neuve-et-Labrador,Inventaire provincial,10.94269032
2018,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.826182339
2018,Terre-Neuve-et-Labrador,Électricité,1.129083584
2018,Terre-Neuve-et-Labrador,Transports,4.212587454
2018,Terre-Neuve-et-Labrador,Industrie lourde,0.741722277
2018,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.33902158
2018,Terre-Neuve-et-Labrador,Bâtiments,0.891931326
2018,Terre-Neuve-et-Labrador,Déchets et autres,0.705503708
2018,Terre-Neuve-et-Labrador,Agriculture,0.096658055
2019,Terre-Neuve-et-Labrador,Inventaire provincial,11.09070965
2019,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,2.848405361
2019,Terre-Neuve-et-Labrador,Électricité,1.140565941
2019,Terre-Neuve-et-Labrador,Transports,4.263541806
2019,Terre-Neuve-et-Labrador,Industrie lourde,0.821646437
2019,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",0.312239283
2019,Terre-Neuve-et-Labrador,Bâtiments,0.899304069
2019,Terre-Neuve-et-Labrador,Déchets et autres,0.70438556
2019,Terre-Neuve-et-Labrador,Agriculture,0.100621189
1999,Territoires du Nord-Ouest,Inventaire territorial,1.262455635
1999,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,0.150669528
1999,Territoires du Nord-Ouest,Électricité,0.087769956
1999,Territoires du Nord-Ouest,Transports,0.471585269
1999,Territoires du Nord-Ouest,Industrie lourde,0.222271446
1999,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",0.011151816
1999,Territoires du Nord-Ouest,Bâtiments,0.281272696
1999,Territoires du Nord-Ouest,Déchets et autres,0.037714803
1999,Territoires du Nord-Ouest,Agriculture,2.01e-05
2000,Territoires du Nord-Ouest,Inventaire territorial,1.53687073
2000,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,0.375710866
2000,Territoires du Nord-Ouest,Électricité,0.106164801
2000,Territoires du Nord-Ouest,Transports,0.514173005
2000,Territoires du Nord-Ouest,Industrie lourde,0.205930759
2000,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",0.00801869
2000,Territoires du Nord-Ouest,Bâtiments,0.288207551
2000,Territoires du Nord-Ouest,Déchets et autres,0.03853814
2000,Territoires du Nord-Ouest,Agriculture,0.000126918
2001,Territoires du Nord-Ouest,Inventaire territorial,1.923164573
2001,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,0.498056191
2001,Territoires du Nord-Ouest,Électricité,0.133838702
2001,Territoires du Nord-Ouest,Transports,0.616173558
2001,Territoires du Nord-Ouest,Industrie lourde,0.321208036
2001,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",0.009447498
2001,Territoires du Nord-Ouest,Bâtiments,0.284413657
2001,Territoires du Nord-Ouest,Déchets et autres,0.039310671
2001,Territoires du Nord-Ouest,Agriculture,0.02071626
2002,Territoires du Nord-Ouest,Inventaire territorial,1.598942972
2002,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,0.467159621
2002,Territoires du Nord-Ouest,Électricité,0.078341596
2002,Territoires du Nord-Ouest,Transports,0.516508637
2002,Territoires du Nord-Ouest,Industrie lourde,0.206999293
2002,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",0.007063903
2002,Territoires du Nord-Ouest,Bâtiments,0.25851555
2002,Territoires du Nord-Ouest,Déchets et autres,0.040091248
2002,Territoires du Nord-Ouest,Agriculture,0.024263126
2003,Territoires du Nord-Ouest,Inventaire territorial,1.471164683
2003,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,0.360893767
2003,Territoires du Nord-Ouest,Électricité,0.054910278
2003,Territoires du Nord-Ouest,Transports,0.485155076
2003,Territoires du Nord-Ouest,Industrie lourde,0.226526985
2003,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",0.007315841
2003,Territoires du Nord-Ouest,Bâtiments,0.280783889
2003,Territoires du Nord-Ouest,Déchets et autres,0.039604385
2003,Territoires du Nord-Ouest,Agriculture,0.015974462
2004,Territoires du Nord-Ouest,Inventaire territorial,1.409740532
2004,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,0.322231254
2004,Territoires du Nord-Ouest,Électricité,0.059327627
2004,Territoires du Nord-Ouest,Transports,0.496011448
2004,Territoires du Nord-Ouest,Industrie lourde,0.211876146
2004,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",0.008341814
2004,Territoires du Nord-Ouest,Bâtiments,0.271000044
2004,Territoires du Nord-Ouest,Déchets et autres,0.039153488
2004,Territoires du Nord-Ouest,Agriculture,0.001798712
2005,Territoires du Nord-Ouest,Inventaire territorial,1.630172746
2005,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,0.242156194
2005,Territoires du Nord-Ouest,Électricité,
2005,Territoires du Nord-Ouest,Transports,0.720428526
2005,Territoires du Nord-Ouest,Industrie lourde,0.271013865
2005,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",
2005,Territoires du Nord-Ouest,Bâtiments,0.249881253
2005,Territoires du Nord-Ouest,Déchets et autres,0.038703298
2005,Territoires du Nord-Ouest,Agriculture,0.001541753
2006,Territoires du Nord-Ouest,Inventaire territorial,1.618111909
2006,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,0.195996931
2006,Territoires du Nord-Ouest,Électricité,
2006,Territoires du Nord-Ouest,Transports,0.77222534
2006,Territoires du Nord-Ouest,Industrie lourde,0.278387745
2006,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",
