Year,Géographie,Actif,GeoCode,Value
2016,Saskatchewan,Fibre optique,47,49.6
2016,Saskatchewan,Structures de support pour la transmission,47,48.0
2016,Saskatchewan,Autres structures de communication,47,43.1
2016,Saskatchewan,Infrastructure liées à l'énergie électrique,47,61.2
2016,Saskatchewan,Centrales éoliennes et panneaux solaires,47,62.3
2016,Saskatchewan,Centrale énergétique thermale,47,62.3
2016,Saskatchewan,Centrale énergétique hydraulique,47,60.6
2016,Saskatchewan,Réseaux de transport d'électricité,47,59.2
2016,Saskatchewan,Réseau de distribution d'électricité,47,61.2
2016,Saskatchewan,Autres constructions de l'énergie électrique,47,62.3
2016,Saskatchewan,Construction liée aux installations de pétrole et de gaz,47,56.8
2016,Saskatchewan,Oléoducs,47,56.8
2016,Saskatchewan,Autres travaux de génie,47,67.9
2016,Saskatchewan,Installations d'élimination des déchets,47,71.6
2016,Saskatchewan,Installations récréatives de plein air,47,67.5
2016,Saskatchewan,Dépollution,47,70.5
2016,Saskatchewan,Autres machines et matériel,47,72.5
2016,Saskatchewan,"Turbines, turbogénérateurs et groupes générateurs de turbine",47,78.0
2016,Saskatchewan,Matériel de traitement de l'eau,47,48.4
2016,Saskatchewan,Transformateurs de puissance et de distribution,47,55.7
2016,Saskatchewan,Machines et matériel de transport,47,63.0
2016,Saskatchewan,Autobus,47,58.3
2016,Saskatchewan,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",47,64.0
2016,Alberta,Total des actifs,48,62.4
2016,Alberta,Immeubles commerciaux,48,64.3
2016,Alberta,Installations sportives avec capacité d'accueil de spectateurs,48,64.3
2016,Alberta,Installations récréatives intérieures,48,65.2
2016,Alberta,Résidences d'étudiants,48,55.8
2016,Alberta,Aéroports et autres gares de voyageurs,48,63.8
2016,Alberta,Édifices de communications,48,61.0
2016,Alberta,Bâtiments institutionnels,48,58.8
2016,Alberta,"Écoles, collèges, universités et autres bâtiments d'enseignement",48,62.1
2016,Alberta,Hôpitaux,48,52.5
2016,Alberta,Maisons de soins infirmiers et résidences pour personnes âgées,48,50.4
2016,Alberta,Centres religieux et lieux commémoratifs,48,49.2
2016,Alberta,Musées,48,60.6
2016,Alberta,Lieux historiques,48,52.8
2016,Alberta,Bibliothèques,48,63.7
2016,Alberta,Installations de sécurité publique,48,61.0
2016,Alberta,Infrastructures de génie maritime,48,16.8
2016,Alberta,Ports de mer,48,13.9
2016,Alberta,Ports de plaisance et ports de commerce,48,24.6
2016,Alberta,Canaux et voies navigables,48,33.7
2016,Alberta,Autres infrastructures de génie maritime,48,14.3
2016,Alberta,Infrastructures de génie liées aux transports,48,65.9
2016,Alberta,Structures et réseaux autoroutiers et routiers,48,65.8
2016,Alberta,Ponts,48,65.0
2016,Alberta,Tunnels,48,60.9
2016,Alberta,Lignes de chemins de fer,48,65.6
2016,Alberta,Pistes d'atterrissage et de décollage,48,85.6
2016,Alberta,Infrastructure d'adduction et de distribution d'eau,48,61.3
2016,Alberta,Usines de filtration de l'eau,48,58.9
2016,Alberta,Autres infrastructure d'eau,48,62.0
2016,Alberta,Infrastructures pour les eaux usées,48,61.5
2016,Alberta,Usines d'épuration des eaux d'égout,48,64.4
2016,Alberta,Autres infrastructure d'égout,48,61.2
2016,Alberta,Réseaux de communication,48,44.8
2016,Alberta,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",48,46.0
2016,Alberta,Fibre optique,48,45.0
2016,Alberta,Structures de support pour la transmission,48,43.2
2016,Alberta,Autres structures de communication,48,44.1
2016,Alberta,Infrastructure liées à l'énergie électrique,48,63.6
2016,Alberta,Centrales éoliennes et panneaux solaires,48,65.5
2016,Alberta,Centrale énergétique thermale,48,62.7
2016,Alberta,Centrale énergétique hydraulique,48,63.7
2016,Alberta,Réseaux de transport d'électricité,48,63.6
2016,Alberta,Réseau de distribution d'électricité,48,63.5
2016,Alberta,Autres constructions de l'énergie électrique,48,65.5
2016,Alberta,Construction liée aux installations de pétrole et de gaz,48,66.0
2016,Alberta,Oléoducs,48,66.0
2016,Alberta,Autres travaux de génie,48,62.1
2016,Alberta,Installations d'élimination des déchets,48,61.2
2016,Alberta,Installations récréatives de plein air,48,62.4
2016,Alberta,Dépollution,48,63.0
2016,Alberta,Autres machines et matériel,48,59.3
2016,Alberta,"Turbines, turbogénérateurs et groupes générateurs de turbine",48,54.3
2016,Alberta,Matériel de traitement de l'eau,48,42.1
2016,Alberta,Transformateurs de puissance et de distribution,48,67.9
2016,Alberta,Machines et matériel de transport,48,62.1
2016,Alberta,Autobus,48,54.2
2016,Alberta,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",48,67.2
2016,Colombie-Britannique,Total des actifs,59,56.9
2016,Colombie-Britannique,Immeubles commerciaux,59,55.6
2016,Colombie-Britannique,Installations sportives avec capacité d'accueil de spectateurs,59,62.4
2016,Colombie-Britannique,Installations récréatives intérieures,59,59.6
2016,Colombie-Britannique,Résidences d'étudiants,59,48.4
2016,Colombie-Britannique,Aéroports et autres gares de voyageurs,59,51.8
2016,Colombie-Britannique,Édifices de communications,59,50.7
2016,Colombie-Britannique,Bâtiments institutionnels,59,59.3
2016,Colombie-Britannique,"Écoles, collèges, universités et autres bâtiments d'enseignement",59,59.8
2016,Colombie-Britannique,Hôpitaux,59,60.7
2016,Colombie-Britannique,Maisons de soins infirmiers et résidences pour personnes âgées,59,58.9
2016,Colombie-Britannique,Centres religieux et lieux commémoratifs,59,57.7
2016,Colombie-Britannique,Musées,59,74.0
2016,Colombie-Britannique,Lieux historiques,59,67.9
2016,Colombie-Britannique,Bibliothèques,59,51.3
2016,Colombie-Britannique,Installations de sécurité publique,59,56.8
2016,Colombie-Britannique,Infrastructures de génie maritime,59,47.3
2016,Colombie-Britannique,Ports de mer,59,44.8
2016,Colombie-Britannique,Ports de plaisance et ports de commerce,59,52.6
2016,Colombie-Britannique,Canaux et voies navigables,59,43.4
2016,Colombie-Britannique,Autres infrastructures de génie maritime,59,51.8
2016,Colombie-Britannique,Infrastructures de génie liées aux transports,59,52.6
2016,Colombie-Britannique,Structures et réseaux autoroutiers et routiers,59,53.7
2016,Colombie-Britannique,Ponts,59,57.4
2016,Colombie-Britannique,Tunnels,59,51.0
2016,Colombie-Britannique,Lignes de chemins de fer,59,49.1
2016,Colombie-Britannique,Pistes d'atterrissage et de décollage,59,66.6
2016,Colombie-Britannique,Infrastructure d'adduction et de distribution d'eau,59,65.0
2016,Colombie-Britannique,Usines de filtration de l'eau,59,64.9
2016,Colombie-Britannique,Autres infrastructure d'eau,59,65.0
2016,Colombie-Britannique,Infrastructures pour les eaux usées,59,51.1
2016,Colombie-Britannique,Usines d'épuration des eaux d'égout,59,52.6
2016,Colombie-Britannique,Autres infrastructure d'égout,59,49.2
2016,Colombie-Britannique,Réseaux de communication,59,46.7
2016,Colombie-Britannique,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",59,48.3
2016,Colombie-Britannique,Fibre optique,59,46.8
2016,Colombie-Britannique,Structures de support pour la transmission,59,48.6
2016,Colombie-Britannique,Autres structures de communication,59,42.5
2016,Colombie-Britannique,Infrastructure liées à l'énergie électrique,59,58.6
2016,Colombie-Britannique,Centrales éoliennes et panneaux solaires,59,63.1
2016,Colombie-Britannique,Centrale énergétique thermale,59,64.5
2016,Colombie-Britannique,Centrale énergétique hydraulique,59,58.0
2016,Colombie-Britannique,Réseaux de transport d'électricité,59,59.8
2016,Colombie-Britannique,Réseau de distribution d'électricité,59,59.1
2016,Colombie-Britannique,Autres constructions de l'énergie électrique,59,63.1
2016,Colombie-Britannique,Construction liée aux installations de pétrole et de gaz,59,57.3
2016,Colombie-Britannique,Oléoducs,59,57.3
2016,Colombie-Britannique,Autres travaux de génie,59,60.0
2016,Colombie-Britannique,Installations d'élimination des déchets,59,57.3
2016,Colombie-Britannique,Installations récréatives de plein air,59,60.9
2016,Colombie-Britannique,Dépollution,59,64.0
2016,Colombie-Britannique,Autres machines et matériel,59,51.1
2016,Colombie-Britannique,"Turbines, turbogénérateurs et groupes générateurs de turbine",59,62.3
2016,Colombie-Britannique,Matériel de traitement de l'eau,59,37.3
2016,Colombie-Britannique,Transformateurs de puissance et de distribution,59,43.4
2016,Colombie-Britannique,Machines et matériel de transport,59,54.1
2016,Colombie-Britannique,Autobus,59,54.7
2016,Colombie-Britannique,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",59,53.6
2016,Yukon,Total des actifs,60,53.2
2016,Yukon,Immeubles commerciaux,60,51.0
2016,Yukon,Installations sportives avec capacité d'accueil de spectateurs,60,47.6
2016,Yukon,Installations récréatives intérieures,60,51.0
2016,Yukon,Aéroports et autres gares de voyageurs,60,54.3
2016,Yukon,Édifices de communications,60,49.8
2016,Yukon,Bâtiments institutionnels,60,55.9
2016,Yukon,"Écoles, collèges, universités et autres bâtiments d'enseignement",60,48.6
2016,Yukon,Hôpitaux,60,73.8
2016,Yukon,Maisons de soins infirmiers et résidences pour personnes âgées,60,72.7
2016,Yukon,Centres religieux et lieux commémoratifs,60,35.3
2016,Yukon,Musées,60,47.8
2016,Yukon,Lieux historiques,60,35.3
2016,Yukon,Bibliothèques,60,51.2
2016,Yukon,Installations de sécurité publique,60,51.8
2016,Yukon,Infrastructures de génie maritime,60,14.4
2016,Yukon,Ports de mer,60,16.6
2016,Yukon,Ports de plaisance et ports de commerce,60,7.1
2016,Yukon,Canaux et voies navigables,60,47.5
2016,Yukon,Autres infrastructures de génie maritime,60,16.6
2016,Yukon,Infrastructures de génie liées aux transports,60,50.0
2016,Yukon,Structures et réseaux autoroutiers et routiers,60,49.5
2016,Yukon,Ponts,60,48.2
2016,Yukon,Lignes de chemins de fer,60,75.9
2016,Yukon,Pistes d'atterrissage et de décollage,60,59.7
2016,Yukon,Infrastructure d'adduction et de distribution d'eau,60,60.4
2016,Yukon,Usines de filtration de l'eau,60,62.7
2016,Yukon,Autres infrastructure d'eau,60,59.1
2016,Yukon,Infrastructures pour les eaux usées,60,39.6
2016,Yukon,Usines d'épuration des eaux d'égout,60,40.2
2016,Yukon,Autres infrastructure d'égout,60,37.2
2016,Yukon,Réseaux de communication,60,66.9
2016,Yukon,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",60,66.1
2016,Yukon,Fibre optique,60,66.6
2016,Yukon,Structures de support pour la transmission,60,65.8
2016,Yukon,Autres structures de communication,60,71.0
2016,Yukon,Infrastructure liées à l'énergie électrique,60,60.5
2016,Yukon,Centrales éoliennes et panneaux solaires,60,61.6
2016,Yukon,Centrale énergétique thermale,60,58.2
2016,Yukon,Centrale énergétique hydraulique,60,60.8
2016,Yukon,Réseaux de transport d'électricité,60,59.4
2016,Yukon,Réseau de distribution d'électricité,60,60.1
2016,Yukon,Autres constructions de l'énergie électrique,60,61.6
2016,Yukon,Construction liée aux installations de pétrole et de gaz,60,0.0
2016,Yukon,Oléoducs,60,0.0
2016,Yukon,Autres travaux de génie,60,49.5
2016,Yukon,Installations d'élimination des déchets,60,47.6
2016,Yukon,Installations récréatives de plein air,60,56.5
2016,Yukon,Dépollution,60,54.1
2016,Yukon,Autres machines et matériel,60,59.6
2016,Yukon,"Turbines, turbogénérateurs et groupes générateurs de turbine",60,64.7
2016,Yukon,Matériel de traitement de l'eau,60,59.1
2016,Yukon,Transformateurs de puissance et de distribution,60,55.6
2016,Yukon,Machines et matériel de transport,60,70.5
2016,Yukon,Autobus,60,76.3
2016,Yukon,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",60,38.3
2016,Territoires du Nord-Ouest,Total des actifs,61,78.3
2016,Territoires du Nord-Ouest,Immeubles commerciaux,61,62.8
2016,Territoires du Nord-Ouest,Installations sportives avec capacité d'accueil de spectateurs,61,69.3
2016,Territoires du Nord-Ouest,Installations récréatives intérieures,61,63.5
2016,Territoires du Nord-Ouest,Résidences d'étudiants,61,69.3
2016,Territoires du Nord-Ouest,Aéroports et autres gares de voyageurs,61,65.6
2016,Territoires du Nord-Ouest,Édifices de communications,61,57.9
2016,Territoires du Nord-Ouest,Bâtiments institutionnels,61,78.9
2016,Territoires du Nord-Ouest,"Écoles, collèges, universités et autres bâtiments d'enseignement",61,77.6
2016,Territoires du Nord-Ouest,Hôpitaux,61,82.8
2016,Territoires du Nord-Ouest,Maisons de soins infirmiers et résidences pour personnes âgées,61,75.7
2016,Territoires du Nord-Ouest,Centres religieux et lieux commémoratifs,61,82.5
2016,Territoires du Nord-Ouest,Musées,61,75.8
2016,Territoires du Nord-Ouest,Lieux historiques,61,85.3
2016,Territoires du Nord-Ouest,Bibliothèques,61,78.3
2016,Territoires du Nord-Ouest,Installations de sécurité publique,61,73.6
2016,Territoires du Nord-Ouest,Infrastructures de génie maritime,61,72.9
2016,Territoires du Nord-Ouest,Ports de mer,61,61.2
2016,Territoires du Nord-Ouest,Ports de plaisance et ports de commerce,61,60.4
2016,Territoires du Nord-Ouest,Canaux et voies navigables,61,77.6
2016,Territoires du Nord-Ouest,Autres infrastructures de génie maritime,61,68.2
2016,Territoires du Nord-Ouest,Infrastructures de génie liées aux transports,61,73.7
2016,Territoires du Nord-Ouest,Structures et réseaux autoroutiers et routiers,61,66.5
2016,Territoires du Nord-Ouest,Ponts,61,66.1
2016,Territoires du Nord-Ouest,Lignes de chemins de fer,61,72.7
2016,Territoires du Nord-Ouest,Pistes d'atterrissage et de décollage,61,91.2
2016,Territoires du Nord-Ouest,Infrastructure d'adduction et de distribution d'eau,61,83.7
2016,Territoires du Nord-Ouest,Usines de filtration de l'eau,61,82.6
2016,Territoires du Nord-Ouest,Autres infrastructure d'eau,61,85.6
2016,Territoires du Nord-Ouest,Infrastructures pour les eaux usées,61,74.9
2016,Territoires du Nord-Ouest,Usines d'épuration des eaux d'égout,61,94.5
2016,Territoires du Nord-Ouest,Autres infrastructure d'égout,61,74.1
2016,Territoires du Nord-Ouest,Réseaux de communication,61,76.0
2016,Territoires du Nord-Ouest,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",61,71.5
2016,Territoires du Nord-Ouest,Fibre optique,61,75.6
2016,Territoires du Nord-Ouest,Structures de support pour la transmission,61,79.6
2016,Territoires du Nord-Ouest,Autres structures de communication,61,63.5
2016,Territoires du Nord-Ouest,Infrastructure liées à l'énergie électrique,61,83.2
2016,Territoires du Nord-Ouest,Centrales éoliennes et panneaux solaires,61,86.8
2016,Territoires du Nord-Ouest,Centrale énergétique thermale,61,79.4
2016,Territoires du Nord-Ouest,Centrale énergétique hydraulique,61,81.8
2016,Territoires du Nord-Ouest,Réseaux de transport d'électricité,61,86.1
2016,Territoires du Nord-Ouest,Réseau de distribution d'électricité,61,81.7
2016,Territoires du Nord-Ouest,Autres constructions de l'énergie électrique,61,86.8
2016,Territoires du Nord-Ouest,Construction liée aux installations de pétrole et de gaz,61,85.4
2016,Territoires du Nord-Ouest,Oléoducs,61,85.4
2016,Territoires du Nord-Ouest,Autres travaux de génie,61,86.5
2016,Territoires du Nord-Ouest,Installations d'élimination des déchets,61,86.1
2016,Territoires du Nord-Ouest,Installations récréatives de plein air,61,86.8
2016,Territoires du Nord-Ouest,Dépollution,61,85.7
2016,Territoires du Nord-Ouest,Autres machines et matériel,61,70.0
2016,Territoires du Nord-Ouest,"Turbines, turbogénérateurs et groupes générateurs de turbine",61,78.4
2016,Territoires du Nord-Ouest,Matériel de traitement de l'eau,61,58.4
2016,Territoires du Nord-Ouest,Transformateurs de puissance et de distribution,61,74.7
2016,Territoires du Nord-Ouest,Machines et matériel de transport,61,59.1
2016,Territoires du Nord-Ouest,Autobus,61,52.9
2016,Territoires du Nord-Ouest,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",61,62.5
2016,Nunavut,Total des actifs,62,78.0
2016,Nunavut,Immeubles commerciaux,62,88.8
2016,Nunavut,Installations sportives avec capacité d'accueil de spectateurs,62,90.9
2016,Nunavut,Installations récréatives intérieures,62,88.1
2016,Nunavut,Résidences d'étudiants,62,71.1
2016,Nunavut,Aéroports et autres gares de voyageurs,62,89.5
2016,Nunavut,Édifices de communications,62,73.4
2016,Nunavut,Bâtiments institutionnels,62,78.6
2016,Nunavut,"Écoles, collèges, universités et autres bâtiments d'enseignement",62,79.0
2016,Nunavut,Hôpitaux,62,76.6
2016,Nunavut,Maisons de soins infirmiers et résidences pour personnes âgées,62,77.9
2016,Nunavut,Centres religieux et lieux commémoratifs,62,77.0
2016,Nunavut,Musées,62,90.5
2016,Nunavut,Lieux historiques,62,77.0
2016,Nunavut,Bibliothèques,62,81.4
2016,Nunavut,Installations de sécurité publique,62,80.6
2016,Nunavut,Infrastructures de génie maritime,62,57.9
2016,Nunavut,Ports de mer,62,57.1
2016,Nunavut,Ports de plaisance et ports de commerce,62,69.2
2016,Nunavut,Canaux et voies navigables,62,71.5
2016,Nunavut,Autres infrastructures de génie maritime,62,86.8
2016,Nunavut,Infrastructures de génie liées aux transports,62,67.2
2016,Nunavut,Structures et réseaux autoroutiers et routiers,62,60.4
2016,Nunavut,Ponts,62,50.3
2016,Nunavut,Lignes de chemins de fer,62,74.1
2016,Nunavut,Pistes d'atterrissage et de décollage,62,82.1
2016,Nunavut,Infrastructure d'adduction et de distribution d'eau,62,83.9
2016,Nunavut,Usines de filtration de l'eau,62,80.0
2016,Nunavut,Autres infrastructure d'eau,62,85.1
2016,Nunavut,Infrastructures pour les eaux usées,62,78.6
2016,Nunavut,Usines d'épuration des eaux d'égout,62,74.0
2016,Nunavut,Autres infrastructure d'égout,62,82.6
2016,Nunavut,Réseaux de communication,62,56.4
2016,Nunavut,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",62,71.8
